ma_period_5min,ma_period_hourly,trailing_stop,pnl net,return,drawdown,total closed,won total,lost total,sharpe,sqn
40,60,0.05,4096.508132993572,0.000960241124631146,2.4951951305671476,32,16,16,-1.1251114817334211,1.9816137207562983
40,65,0.05,3171.6928983040525,0.0007780249740247412,2.6498328191085605,32,14,18,-1.154002223045331,1.5324106677384444
40,70,0.05,1692.7224436917554,0.0005288498053464864,3.1044667428385635,34,14,20,-1.1549400393871485,0.8027457433352571
40,75,0.05,1311.3692221302385,0.0004804477937681051,2.798041546891554,32,13,19,-1.2484596373735497,0.6979250001671923
40,80,0.05,2136.1962316941563,0.0006006498614187224,2.469003985010944,31,13,18,-1.3150749097200827,1.1028360479162373
40,85,0.05,1638.0641142597474,0.0005233581366313018,2.811653389677032,31,12,19,-1.3017342163117116,0.8706800279349491
40,90,0.05,2327.14554759335,0.000621392998809097,2.8753083304394202,30,12,18,-1.2476449280522537,1.179595513605948
40,95,0.05,1797.549860013401,0.0005170885512705019,3.107225925016196,30,12,18,-1.207314187082683,0.8834466488605032
50,50,0.05,4871.073241582679,0.001119771874285675,2.711910576359612,35,19,16,-0.9710351539545984,2.4634543044748662
50,55,0.05,4924.520124855227,0.0011139285033971394,2.354112242083472,33,18,15,-1.0216624211289795,2.519225253974678
50,60,0.05,4159.6175964743115,0.000965349018256009,2.4955640688292267,32,16,16,-1.1210273165875684,2.020576815758733
50,65,0.05,3072.097891239299,0.0007564762878310688,2.6199549897166836,32,14,18,-1.161790738813744,1.4790246073631048
50,70,0.05,1745.0199916446363,0.0005325309711652078,3.1049144962830915,34,14,20,-1.1507412567569635,0.8289585973174965
50,75,0.05,1109.0191283901738,0.00045068765460561685,3.0437565855471935,32,13,19,-1.226808316270516,0.5867160180679526
50,80,0.05,2079.4507120873386,0.0005919212089121835,2.5385928657556596,31,13,18,-1.308873204828817,1.0764535901372134
50,85,0.05,1719.1314183580637,0.0005301449881708933,2.7806485076076766,31,12,19,-1.294936696201396,0.9174949097183555
50,90,0.05,2352.7807506318823,0.0006214537176347926,2.863073612421898,30,12,18,-1.248862029198697,1.1979414379563968
50,95,0.05,1821.1456874463204,0.0005158255565363241,3.1049337907365193,30,11,19,-1.2056386220546746,0.8958366346303176
60,50,0.05,5005.860708503102,0.001141933502236353,2.6990387665254043,35,19,16,-0.9534863315636983,2.485010788654484
60,55,0.05,4903.063556142622,0.0011084565109860177,2.3268135749939423,33,17,16,-1.0269807437080634,2.4731670341084353
60,60,0.05,4115.015437906849,0.0009570994661108759,2.49643015264051,32,16,16,-1.1238613785964897,1.9947886270535806
60,65,0.05,3047.6119260541514,0.0007514140666379262,2.6206904254291885,32,14,18,-1.1635996526790797,1.4660215006003952
60,70,0.05,1707.6566562104506,0.0005252726034782253,3.10700182627659,34,14,20,-1.152887060158282,0.8105433835990943
60,75,0.05,1225.0273998718644,0.0004677075664841105,2.8150340264044336,32,13,19,-1.24210991350392,0.6547306400413848
60,80,0.05,1985.8311261121871,0.0005768735446088246,2.524388780629152,31,13,18,-1.3176439306713992,1.0245962957086538
60,85,0.05,1660.0396640820675,0.0005231493255851763,2.87758160748018,31,12,19,-1.3049518966438831,0.8676266269782136
60,90,0.05,2343.2173534893896,0.0006133236273413482,2.9050882232077684,30,12,18,-1.2290058108514375,1.2156468693060665
60,95,0.05,1727.7127803899907,0.0005003667841147893,3.0829856189992824,30,11,19,-1.2285692369727874,0.8461830695199518
